Feeder,Inventory,Blackout_count,Age,City,Inventory_Blackout_count,Inventory_Blackout_mean,Diff,Customer_count,Duration
TAC694-2,TAC694,2,31,ANKARA,3,1.5,0.5,1597,0.340416666
TAC694-J,TAC694,1,31,ANKARA,3,1.5,-0.5,66,0.308055555
TAC695-2,TAC695,3,8,ANKARA,7,1.75,1.25,1580.666667,0.10361111
TAC695-3,TAC695,1,8,ANKARA,7,1.75,-0.75,323,1.717777777
TAC695-D,TAC695,2,8,ANKARA,7,1.75,0.25,117.5,2.185555555
TAC695-E,TAC695,1,8,ANKARA,7,1.75,-0.75,129,4.893888888
TAC696-A,TAC696,1,35,ANKARA,1,1,0,1,3.071666666
TAC697-2,TAC697,2,24,ANKARA,4,1.333333333,0.666666667,1642.5,0.199027777
TAC697-3,TAC697,1,24,ANKARA,4,1.333333333,-0.333333333,340,1.760555555
TAC697-D,TAC697,1,24,ANKARA,4,1.333333333,-0.333333333,132,1.299444444
TAC698-3,TAC698,2,22,ANKARA,6,2,0,344.5,0.025972222
TAC698-C,TAC698,2,22,ANKARA,6,2,0,166,1.124583333
TAC698-F,TAC698,2,22,ANKARA,6,2,0,10,2.847777778
TAC699-3,TAC699,1,24,ANKARA,7,1.4,-0.4,264,1.443333333
TAC699-F,TAC699,1,24,ANKARA,7,1.4,-0.4,1,6.033611111
TAC699-G,TAC699,1,24,ANKARA,7,1.4,-0.4,41,2.874166666
TAC699-I,TAC699,1,24,ANKARA,7,1.4,-0.4,43,4.624722222
TAC699-J,TAC699,3,24,ANKARA,7,1.4,1.6,59,2.925555555
TAC700-1,TAC700,1,23,ANKARA,3,1,0,322,0.053055555
TAC700-2,TAC700,1,23,ANKARA,3,1,0,938,1.099444444
TAC700-A,TAC700,1,23,ANKARA,3,1,0,1,4.929722222
TAC701-2,TAC701,1,24,ANKARA,10,1.666666667,-0.666666667,1780,3.556111111
TAC701-B,TAC701,2,24,ANKARA,10,1.666666667,0.333333333,1,3.490416666
TAC701-F,TAC701,2,24,ANKARA,10,1.666666667,0.333333333,334.5,1.189444444
TAC701-G,TAC701,3,24,ANKARA,10,1.666666667,1.333333333,346,2.814166666
TAC701-J,TAC701,1,24,ANKARA,10,1.666666667,-0.666666667,13,3.585277777
TAC701-K,TAC701,1,24,ANKARA,10,1.666666667,-0.666666667,239,5.248333333
TAC702-2,TAC702,2,16,ANKARA,3,1.5,0.5,1509,1.117083333
TAC702-3,TAC702,1,16,ANKARA,3,1.5,-0.5,2,0.012222222
TAC709-3,TAC709,3,25,ANKARA,6,2,1,613.6666667,2.369999999
TAC709-A,TAC709,2,25,ANKARA,6,2,0,627.5,0.119722222
TAC709-E,TAC709,1,25,ANKARA,6,2,-1,130,1.4575
TAC710-2,TAC710,1,19,ANKARA,5,1.25,-0.25,992,0.128333333
TAC710-C,TAC710,1,19,ANKARA,5,1.25,-0.25,52,0.090555555
TAC710-H,TAC710,1,19,ANKARA,5,1.25,-0.25,69,0.751666666
TAC710-J,TAC710,2,19,ANKARA,5,1.25,0.75,54,1.152916667
TAC711-A,TAC711,1,28,ANKARA,2,1,0,1,2.104444444
TAC711-B,TAC711,1,28,ANKARA,2,1,0,13,1.212777777
TAC713-C,TAC713,1,28,ANKARA,1,1,0,1,2.680277777
TAC716-B,TAC716,1,13,ANKARA,2,1,0,66,1.373888888
TAC716-C,TAC716,1,13,ANKARA,2,1,0,68,2.144722222
TAC717-3,TAC717,1,11,ANKARA,3,1,0,961,0.462777777
TAC717-B,TAC717,1,11,ANKARA,3,1,0,259,1.113055555
TAC717-C,TAC717,1,11,ANKARA,3,1,0,2,0.288611111
TAC720-1,TAC720,2,6,ANKARA,14,2.8,-0.8,899.5,0.940833333
TAC720-3,TAC720,1,6,ANKARA,14,2.8,-1.8,3447,5.272222222
TAC720-A,TAC720,2,6,ANKARA,14,2.8,-0.8,200,1.49875
TAC720-B,TAC720,8,6,ANKARA,14,2.8,5.2,187.625,1.964374999
TAC720-C,TAC720,1,6,ANKARA,14,2.8,-1.8,46,3.171666666
TAC721-2,TAC721,1,24,ANKARA,10,2.5,-1.5,11,0.745555555
TAC721-B,TAC721,1,24,ANKARA,10,2.5,-1.5,2,0.129722222
TAC721-C,TAC721,5,24,ANKARA,10,2.5,2.5,3.6,1.407777777
TAC721-D,TAC721,3,24,ANKARA,10,2.5,0.5,1,2.081481481
TAC723-1,TAC723,1,24,ANKARA,8,1.333333333,-0.333333333,81873,5.560555555
TAC723-3,TAC723,3,24,ANKARA,8,1.333333333,1.666666667,894.6666667,0.402854259
TAC723-B,TAC723,1,24,ANKARA,8,1.333333333,-0.333333333,239,1.178611111
TAC723-E,TAC723,1,24,ANKARA,8,1.333333333,-0.333333333,69,0.631944444
TAC723-F,TAC723,1,24,ANKARA,8,1.333333333,-0.333333333,106,2.612222222
TAC723-M,TAC723,1,24,ANKARA,8,1.333333333,-0.333333333,173,4.533055555
TAC724-3,TAC724,1,16,ANKARA,1,1,0,448,2.582777777
TAC726-3,TAC726,1,17,ANKARA,1,1,0,480,4.275555555
TAC727-2,TAC727,1,12,ANKARA,2,1,0,449,0.098611111
TAC727-G,TAC727,1,12,ANKARA,2,1,0,44,6.872222222
TAC730-A,TAC730,1,12,ANKARA,1,1,0,77,2.1475
TAC731-G,TAC731,1,23,ANKARA,1,1,0,77,2.651944444
TAC732-2,TAC732,1,12,ANKARA,6,1.5,-0.5,1970,1.128333333
TAC732-3,TAC732,2,12,ANKARA,6,1.5,0.5,526,2.866805555
TAC732-K,TAC732,1,12,ANKARA,6,1.5,-0.5,112,3.055555555
TAC732-L,TAC732,2,12,ANKARA,6,1.5,0.5,84.5,1.393333333
TAC733-2,TAC733,2,14,ANKARA,18,3,-1,376,1.501388889
TAC733-3,TAC733,1,14,ANKARA,18,3,-2,2501,0.301944444
TAC733-B,TAC733,2,14,ANKARA,18,3,-1,63,3.928194444
TAC733-F,TAC733,2,14,ANKARA,18,3,-1,134.5,2.409861111
TAC733-G,TAC733,4,14,ANKARA,18,3,1,132.5,3.382222222
TAC733-I,TAC733,7,14,ANKARA,18,3,4,21.85714286,1.319920635
TAC734-2,TAC734,3,14,ANKARA,6,1.5,1.5,626,1.378333333
TAC734-3,TAC734,1,14,ANKARA,6,1.5,-0.5,20763,1.831666666
TAC734-C,TAC734,1,14,ANKARA,6,1.5,-0.5,46,0.609444444
TAC734-D,TAC734,1,14,ANKARA,6,1.5,-0.5,121,1.479444444
TAC735-2,TAC735,1,6,ANKARA,9,3,-2,4273,2.923055555
TAC735-3,TAC735,6,6,ANKARA,9,3,3,880.1666667,1.48912037
TAC735-D,TAC735,2,6,ANKARA,9,3,-1,2,0.981111111
TAC736-3,TAC736,1,25,ANKARA,1,1,0,5063,0.105
TAC737-2,TAC737,1,12,ANKARA,10,1.428571429,-0.428571429,8320,3.740277777
TAC737-3,TAC737,1,12,ANKARA,10,1.428571429,-0.428571429,561,0.671666666
TAC737-B,TAC737,1,12,ANKARA,10,1.428571429,-0.428571429,18,3.005
TAC737-D,TAC737,1,12,ANKARA,10,1.428571429,-0.428571429,92,4.143055555
TAC737-F,TAC737,4,12,ANKARA,10,1.428571429,2.571428571,168.5,1.001041666
TAC737-G,TAC737,1,12,ANKARA,10,1.428571429,-0.428571429,79,0.663611111
TAC737-H,TAC737,1,12,ANKARA,10,1.428571429,-0.428571429,22,5.428055555
TAC738-3,TAC738,2,12,ANKARA,3,1.5,0.5,392,4.337916667
TAC738-F,TAC738,1,12,ANKARA,3,1.5,-0.5,89,6.538888888
TAC739-3,TAC739,2,12,ANKARA,5,1.666666667,0.333333333,948,1.999444445
TAC739-D,TAC739,1,12,ANKARA,5,1.666666667,-0.666666667,72,1.266944444
TAC739-F,TAC739,2,12,ANKARA,5,1.666666667,0.333333333,102,1.076805555
TAC741-A,TAC741,1,9,ANKARA,10,5,-4,189,0.619166666
TAC741-D,TAC741,9,9,ANKARA,10,5,4,49.66666667,1.530401234
TAC742-1,TAC742,1,10,ANKARA,28,3.5,-2.5,6251,0.081388888
TAC742-B,TAC742,2,10,ANKARA,28,3.5,-1.5,40,1.104722222
TAC742-C,TAC742,1,10,ANKARA,28,3.5,-2.5,75,1.038611111
TAC742-D,TAC742,6,10,ANKARA,28,3.5,2.5,241.6666667,1.698194444
TAC742-E,TAC742,4,10,ANKARA,28,3.5,0.5,459.5,2.005138889
TAC742-F,TAC742,1,10,ANKARA,28,3.5,-2.5,2,1.299166666
TAC742-G,TAC742,12,10,ANKARA,28,3.5,8.5,256.6666667,1.708148148
TAC742-I,TAC742,1,10,ANKARA,28,3.5,-2.5,194,2.493888888
TAC743-B,TAC743,1,12,ANKARA,1,1,0,3,0.643611111
TAC744-C,TAC744,1,12,ANKARA,1,1,0,51,5.0325
TAC745-1,TAC745,1,10,ANKARA,2,1,0,3060,1.609722222
TAC745-C,TAC745,1,10,ANKARA,2,1,0,102,1.686111111
TAC746-3,TAC746,1,13,ANKARA,1,1,0,846,4.045
TAC747-A,TAC747,1,10,ANKARA,5,1.25,-0.25,122,0.326111111
TAC747-E,TAC747,1,10,ANKARA,5,1.25,-0.25,96,1.955
TAC747-J,TAC747,2,10,ANKARA,5,1.25,0.75,75,1.910416667
TAC747-K,TAC747,1,10,ANKARA,5,1.25,-0.25,94,5.281944444
TAC757-A,TAC757,1,49,ANKARA,9,1.8,-0.8,17,1.365833333
TAC757-B,TAC757,3,49,ANKARA,9,1.8,1.2,80,3.586759259
TAC757-C,TAC757,1,49,ANKARA,9,1.8,-0.8,448,0.151944444
TAC757-D,TAC757,2,49,ANKARA,9,1.8,0.2,325,1.48625
TAC757-F,TAC757,2,49,ANKARA,9,1.8,0.2,68,4.054583333
TAC758-B,TAC758,1,31,ANKARA,21,3.5,-2.5,68,0.800277777
TAC758-C,TAC758,3,31,ANKARA,21,3.5,-0.5,49,1.547129629
TAC758-D,TAC758,1,31,ANKARA,21,3.5,-2.5,85,1.466111111
TAC758-G,TAC758,2,31,ANKARA,21,3.5,-1.5,30,0.61375
TAC758-H,TAC758,10,31,ANKARA,21,3.5,6.5,691.1,1.887083333
TAC758-I,TAC758,4,31,ANKARA,21,3.5,0.5,139.5,1.745625
TAC759-C,TAC759,2,28,ANKARA,6,2,0,56,0.6025
TAC759-D,TAC759,1,28,ANKARA,6,2,-1,34,7.136666666
TAC759-F,TAC759,3,28,ANKARA,6,2,1,381.6666667,3.131203703
TAC787-1,TAC787,1,31,ANKARA,1,1,0,396,3.095
TAC789-A,TAC789,2,22,ANKARA,2,2,0,74,3.452916666
TAC790-2,TAC790,3,36,ANKARA,3,3,0,67.66666667,0.65824074
TAC792-3,TAC792,1,9,ANKARA,7,1.4,-0.4,3,0.252222222
TAC792-A,TAC792,1,9,ANKARA,7,1.4,-0.4,40,2.059722222
TAC792-B,TAC792,1,9,ANKARA,7,1.4,-0.4,2,0.7075
TAC792-C,TAC792,3,9,ANKARA,7,1.4,1.6,90.66666667,1.050185185
TAC792-D,TAC792,1,9,ANKARA,7,1.4,-0.4,1,1.068333333
TAC793-A,TAC793,1,51,ANKARA,1,1,0,3,0.2225
TAC794-3,TAC794,1,31,ANKARA,21,3,-2,490,2.615555555
TAC794-4,TAC794,4,31,ANKARA,21,3,1,495.5,0.7025
TAC794-C,TAC794,3,31,ANKARA,21,3,0,17,1.460185185
TAC794-D,TAC794,4,31,ANKARA,21,3,1,19,1.774166666
TAC794-J,TAC794,3,31,ANKARA,21,3,0,238.3333333,1.446759259
TAC794-M,TAC794,2,31,ANKARA,21,3,-1,75.5,2.494722222
TAC794-O,TAC794,4,31,ANKARA,21,3,1,137,0.416180555
TAC795-3,TAC795,3,23,ANKARA,13,2.6,0.4,1032.666667,1.529259259
TAC795-E,TAC795,1,23,ANKARA,13,2.6,-1.6,223,1.264444444
TAC795-F,TAC795,4,23,ANKARA,13,2.6,1.4,299.75,1.954444444
TAC795-G,TAC795,4,23,ANKARA,13,2.6,1.4,107.25,4.352430555
TAC795-I,TAC795,1,23,ANKARA,13,2.6,-1.6,104,1.131111111
TAC796-E,TAC796,1,39,ANKARA,8,1.333333333,-0.333333333,2,1.098611111
TAC796-F,TAC796,1,39,ANKARA,8,1.333333333,-0.333333333,47,1.406944444
TAC796-G,TAC796,1,39,ANKARA,8,1.333333333,-0.333333333,351,1.301944444
TAC796-H,TAC796,1,39,ANKARA,8,1.333333333,-0.333333333,161,0.835277777
TAC796-I,TAC796,2,39,ANKARA,8,1.333333333,0.666666667,106,2.363472222
TAC796-J,TAC796,2,39,ANKARA,8,1.333333333,0.666666667,432,2.842222222
TAC798-3,TAC798,3,23,ANKARA,26,3.714285714,-0.714285714,1018.666667,0.411851851
TAC798-E,TAC798,6,23,ANKARA,26,3.714285714,2.285714286,92.16666667,3.152916666
TAC798-F,TAC798,6,23,ANKARA,26,3.714285714,2.285714286,276.5,2.087129629
TAC798-G,TAC798,4,23,ANKARA,26,3.714285714,0.285714286,3,2.228125
TAC798-H,TAC798,3,23,ANKARA,26,3.714285714,-0.714285714,287.6666667,1.990092592
TAC798-I,TAC798,3,23,ANKARA,26,3.714285714,-0.714285714,192,1.771481481
TAC798-J,TAC798,1,23,ANKARA,26,3.714285714,-2.714285714,47,0.103888888
TAC799-3,TAC799,3,23,ANKARA,12,2.4,0.6,1170.666667,0.689999999
TAC799-C,TAC799,1,23,ANKARA,12,2.4,-1.4,5,0.160555555
TAC799-D,TAC799,2,23,ANKARA,12,2.4,-0.4,31,2.070277778
TAC799-H,TAC799,4,23,ANKARA,12,2.4,1.6,223,1.930555555
TAC799-I,TAC799,2,23,ANKARA,12,2.4,-0.4,614,0.313888889
TAC801-3,TAC801,1,23,ANKARA,19,3.8,-2.8,1340,0.250833333
TAC801-E,TAC801,5,23,ANKARA,19,3.8,1.2,320.2,3.558
TAC801-F,TAC801,3,23,ANKARA,19,3.8,-0.8,461.3333333,1.404166666
TAC801-G,TAC801,8,23,ANKARA,19,3.8,4.2,266.875,1.005798611
TAC801-H,TAC801,2,23,ANKARA,19,3.8,-1.8,268,1.101111111
TAC802-1,TAC802,1,9,ANKARA,2,1,0,1529,0.607222222
TAC802-2,TAC802,1,9,ANKARA,2,1,0,1509,1.127777777
TAC804-2,TAC804,1,14,ANKARA,27,4.5,-3.5,1765,4.476944444
TAC804-3,TAC804,2,14,ANKARA,27,4.5,-2.5,459,2.293611111
TAC804-D,TAC804,6,14,ANKARA,27,4.5,1.5,65.66666667,2.53412037
TAC804-F,TAC804,2,14,ANKARA,27,4.5,-2.5,46.5,3.427222222
TAC804-G,TAC804,15,14,ANKARA,27,4.5,10.5,386.8666667,1.693518518
TAC804-I,TAC804,1,14,ANKARA,27,4.5,-3.5,1,0.366666666
TAC805-2,TAC805,2,14,ANKARA,14,2.333333333,-0.333333333,688.5,1.089166666
TAC805-A,TAC805,2,14,ANKARA,14,2.333333333,-0.333333333,59,0.533055555
TAC805-C,TAC805,3,14,ANKARA,14,2.333333333,0.666666667,47,2.793888888
TAC805-E,TAC805,2,14,ANKARA,14,2.333333333,-0.333333333,40,1.816111111
TAC805-H,TAC805,4,14,ANKARA,14,2.333333333,1.666666667,280.75,1.540069444
TAC805-K,TAC805,1,14,ANKARA,14,2.333333333,-1.333333333,263,5.284444444
TAC806-B,TAC806,1,13,ANKARA,4,1.333333333,-0.333333333,276,2.064722222
TAC806-C,TAC806,2,13,ANKARA,4,1.333333333,0.666666667,72,2.51
TAC806-F,TAC806,1,13,ANKARA,4,1.333333333,-0.333333333,76,1.040833333
TAC807-2,TAC807,1,14,ANKARA,6,1.2,-0.2,1063,2.329444444
TAC807-A,TAC807,1,14,ANKARA,6,1.2,-0.2,93,4.569444444
TAC807-D,TAC807,1,14,ANKARA,6,1.2,-0.2,48,0.320833333
TAC807-E,TAC807,2,14,ANKARA,6,1.2,0.8,108,5.309444444
TAC807-H,TAC807,1,14,ANKARA,6,1.2,-0.2,379,0.961944444
TAC808-B,TAC808,1,14,ANKARA,2,1,0,35,2.201388888
TAC808-C,TAC808,1,14,ANKARA,2,1,0,205,0.441111111
TAC809-1,TAC809,1,14,ANKARA,18,3.6,-2.6,6655,0.115833333
TAC809-A,TAC809,2,14,ANKARA,18,3.6,-1.6,152,6.735972222
TAC809-C,TAC809,8,14,ANKARA,18,3.6,4.4,123,1.190972222
TAC809-D,TAC809,5,14,ANKARA,18,3.6,1.4,153.2,1.134999999
TAC809-G,TAC809,2,14,ANKARA,18,3.6,-1.6,39,0.701111111
TAC810-3,TAC810,1,28,ANKARA,37,7.4,-6.4,391,0.664722222
TAC810-B,TAC810,12,28,ANKARA,37,7.4,4.6,82.08333333,1.436226851
TAC810-D,TAC810,11,28,ANKARA,37,7.4,3.6,100.7272727,2.223863636
TAC810-H,TAC810,9,28,ANKARA,37,7.4,1.6,137.2222222,1.257006172
TAC810-I,TAC810,4,28,ANKARA,37,7.4,-3.4,72,2.046944444
TAC812-2,TAC812,1,14,ANKARA,12,2.4,-1.4,3836,4.844166666
TAC812-3,TAC812,8,14,ANKARA,12,2.4,5.6,761.5,2.581736111
TAC812-A,TAC812,1,14,ANKARA,12,2.4,-1.4,133,0.186666666
TAC812-B,TAC812,1,14,ANKARA,12,2.4,-1.4,67,0.566111111
TAC812-G,TAC812,1,14,ANKARA,12,2.4,-1.4,69,9.637222222
TAC813-3,TAC813,1,13,ANKARA,10,1.666666667,-0.666666667,627,4.531111111
TAC813-A,TAC813,3,13,ANKARA,10,1.666666667,1.333333333,23.33333333,6.524814814
TAC813-C,TAC813,1,13,ANKARA,10,1.666666667,-0.666666667,130,2.398611111
TAC813-D,TAC813,2,13,ANKARA,10,1.666666667,0.333333333,2,4.020972222
TAC813-E,TAC813,2,13,ANKARA,10,1.666666667,0.333333333,271,3.271388889
TAC813-K,TAC813,1,13,ANKARA,10,1.666666667,-0.666666667,18,0.695555555
TAC814-E,TAC814,1,13,ANKARA,7,1.75,-0.75,83,0.305
TAC814-J,TAC814,1,13,ANKARA,7,1.75,-0.75,17,0.534444444
TAC814-K,TAC814,1,13,ANKARA,7,1.75,-0.75,192,2.4625
TAC814-L,TAC814,4,13,ANKARA,7,1.75,2.25,25.75,1.406180555
TAC815-1,TAC815,1,14,ANKARA,8,2,-1,2221,1.014722222
TAC815-2,TAC815,1,14,ANKARA,8,2,-1,977,2.7175
TAC815-D,TAC815,2,14,ANKARA,8,2,0,130,0.842777778
TAC815-J,TAC815,4,14,ANKARA,8,2,2,46.5,2.511736111
TAC816-D,TAC816,1,16,ANKARA,8,2,-1,37,2.691944444
TAC816-F,TAC816,1,16,ANKARA,8,2,-1,23,0.057777777
TAC816-J,TAC816,1,16,ANKARA,8,2,-1,93,0.7775
TAC816-O,TAC816,5,16,ANKARA,8,2,3,227,0.881277777
TAC817-1,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,2311,2.404166666
TAC817-B,TAC817,2,14,ANKARA,10,1.111111111,0.888888889,1689,0.838333333
TAC817-C,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,21,0.122222222
TAC817-D,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,196,7.703055555
TAC817-E,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,413,0.455555555
TAC817-G,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,113,2.504444444
TAC817-H,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,63,3.611666666
TAC817-J,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,40,0.951666666
TAC817-K,TAC817,1,14,ANKARA,10,1.111111111,-0.111111111,173,0.133611111
TAC819-3,TAC819,2,23,ANKARA,10,2.5,-0.5,1519,4.03375
TAC819-C,TAC819,5,23,ANKARA,10,2.5,2.5,117.6,2.047499999
TAC819-E,TAC819,1,23,ANKARA,10,2.5,-1.5,182,4.964166666
TAC819-H,TAC819,2,23,ANKARA,10,2.5,-0.5,35,2.100416666
TAC823-A,TAC823,2,11,ANKARA,3,1.5,0.5,68,3.911666667
TAC823-E,TAC823,1,11,ANKARA,3,1.5,-0.5,2,0.489722222
TAC826-1,TAC826,1,11,ANKARA,2,1,0,331,0.593888888
TAC826-J,TAC826,1,11,ANKARA,2,1,0,102,3.651111111
TAC831-3,TAC831,1,19,ANKARA,8,1.333333333,-0.333333333,237,1.441388888
TAC831-4,TAC831,1,19,ANKARA,8,1.333333333,-0.333333333,54,2.801944444
TAC831-A,TAC831,1,19,ANKARA,8,1.333333333,-0.333333333,60,0.225555555
TAC831-F,TAC831,2,19,ANKARA,8,1.333333333,0.666666667,10.5,2.542916667
TAC831-H,TAC831,1,19,ANKARA,8,1.333333333,-0.333333333,7,0.511111111
TAC831-J,TAC831,2,19,ANKARA,8,1.333333333,0.666666667,5,2.392222222
TAC832-3,TAC832,3,18,ANKARA,13,1.857142857,1.142857143,1276,1.820092592
TAC832-A,TAC832,4,18,ANKARA,13,1.857142857,2.142857143,265,1.858541666
TAC832-B,TAC832,1,18,ANKARA,13,1.857142857,-0.857142857,290,0.660555555
TAC832-C,TAC832,1,18,ANKARA,13,1.857142857,-0.857142857,71,0.635555555
TAC832-D,TAC832,2,18,ANKARA,13,1.857142857,0.142857143,66.5,6.069583333
TAC832-E,TAC832,1,18,ANKARA,13,1.857142857,-0.857142857,38,2.846388888
TAC832-F,TAC832,1,18,ANKARA,13,1.857142857,-0.857142857,63,0.72
TAC833-A,TAC833,1,9,ANKARA,10,2.5,-1.5,26,0.703333333
TAC833-C,TAC833,4,9,ANKARA,10,2.5,1.5,13.5,2.574652777
TAC833-D,TAC833,4,9,ANKARA,10,2.5,1.5,6.25,1.688819444
TAC833-E,TAC833,1,9,ANKARA,10,2.5,-1.5,3,0.6275
TAC835-1,TAC835,1,14,ANKARA,9,1.285714286,-0.285714286,2738,1.541388888
TAC835-2,TAC835,1,14,ANKARA,9,1.285714286,-0.285714286,1789,0.218055555
TAC835-3,TAC835,1,14,ANKARA,9,1.285714286,-0.285714286,695,0.858611111
TAC835-C,TAC835,2,14,ANKARA,9,1.285714286,0.714285714,54,0.57875
TAC835-D,TAC835,1,14,ANKARA,9,1.285714286,-0.285714286,60,0.418333333
TAC835-E,TAC835,2,14,ANKARA,9,1.285714286,0.714285714,152,0.530416667
TAC835-F,TAC835,1,14,ANKARA,9,1.285714286,-0.285714286,583,2.715
TAC836-B,TAC836,7,14,ANKARA,29,5.8,1.2,493.8571429,1.178730158
TAC836-C,TAC836,12,14,ANKARA,29,5.8,6.2,310,1.349722222
TAC836-D,TAC836,3,14,ANKARA,29,5.8,-2.8,189.3333333,0.54037037
TAC836-E,TAC836,2,14,ANKARA,29,5.8,-3.8,31,0.141388889
TAC836-G,TAC836,5,14,ANKARA,29,5.8,-0.8,7,2.543277777
TAC837-3,TAC837,1,9,ANKARA,34,5.666666667,-4.666666667,1061,0.929444444
TAC837-B,TAC837,3,9,ANKARA,34,5.666666667,-2.666666667,1,1.547962963
TAC837-C,TAC837,4,9,ANKARA,34,5.666666667,-1.666666667,1,0.576180555
TAC837-D,TAC837,6,9,ANKARA,34,5.666666667,0.333333333,317.5,2.202129629
TAC837-E,TAC837,11,9,ANKARA,34,5.666666667,5.333333333,524.7272727,2.218964646
TAC837-F,TAC837,9,9,ANKARA,34,5.666666667,3.333333333,223,1.956604938
TAC838-2,TAC838,1,14,ANKARA,32,4.571428571,-3.571428571,6302,0.280251666
TAC838-B,TAC838,3,14,ANKARA,32,4.571428571,-1.571428571,99.33333333,5.971388889
TAC838-D,TAC838,6,14,ANKARA,32,4.571428571,1.428571429,77,1.096388889
TAC838-E,TAC838,12,14,ANKARA,32,4.571428571,7.428571429,424.0833333,1.672060185
TAC838-G,TAC838,7,14,ANKARA,32,4.571428571,2.428571429,88.14285714,1.45595238
TAC838-H,TAC838,2,14,ANKARA,32,4.571428571,-2.571428571,87,0.713472222
TAC838-I,TAC838,1,14,ANKARA,32,4.571428571,-3.571428571,2,0.573611111
TAC840-1,TAC840,1,11,ANKARA,3,1,0,515,0.6025
TAC840-2,TAC840,1,11,ANKARA,3,1,0,752,0.24
TAC840-3,TAC840,1,11,ANKARA,3,1,0,6,0.777222222
TAC841-1,TAC841,6,20,ANKARA,9,3,3,286.5,1.370414351
TAC841-2,TAC841,1,20,ANKARA,9,3,-2,600,1.205555555
TAC841-3,TAC841,2,20,ANKARA,9,3,-1,2.5,1.905416666
TAC842-A,TAC842,18,15,ANKARA,37,7.4,10.6,37.61111111,2.211604938
TAC842-B,TAC842,9,15,ANKARA,37,7.4,1.6,19,3.183950617
TAC842-C,TAC842,6,15,ANKARA,37,7.4,-1.4,38.83333333,0.551851852
TAC842-I,TAC842,2,15,ANKARA,37,7.4,-5.4,23,8.715
TAC842-K,TAC842,2,15,ANKARA,37,7.4,-5.4,22,4.269027777
TAC845-1,TAC845,2,15,ANKARA,11,2.2,-0.2,1035,2.885972222
TAC845-2,TAC845,4,15,ANKARA,11,2.2,1.8,64.75,2.51375
TAC845-A,TAC845,2,15,ANKARA,11,2.2,-0.2,55.5,0.8875
TAC845-D,TAC845,1,15,ANKARA,11,2.2,-1.2,10,0.571944444
TAC845-G,TAC845,2,15,ANKARA,11,2.2,-0.2,1.5,3.004027777
TAC846-1,TAC846,1,16,ANKARA,2,1,0,466,1.846111111
TAC846-3,TAC846,1,16,ANKARA,2,1,0,100,1.230277777
TAC850-1,TAC850,1,19,ANKARA,10,1.666666667,-0.666666667,108,0.096666666
TAC850-3,TAC850,1,19,ANKARA,10,1.666666667,-0.666666667,1318,0.270277777
TAC850-A,TAC850,2,19,ANKARA,10,1.666666667,0.333333333,22,2.309583333
TAC850-B,TAC850,2,19,ANKARA,10,1.666666667,0.333333333,63.5,3.234166667
TAC850-D,TAC850,1,19,ANKARA,10,1.666666667,-0.666666667,60,0.192777777
TAC850-E,TAC850,3,19,ANKARA,10,1.666666667,1.333333333,2.333333333,3.935092592
TAC851-B,TAC851,1,12,ANKARA,5,1,0,16,1.489166666
TAC851-C,TAC851,1,12,ANKARA,5,1,0,70,7.967777777
TAC851-F,TAC851,1,12,ANKARA,5,1,0,24,2.803333333
TAC851-K,TAC851,1,12,ANKARA,5,1,0,181,2.872222222
TAC851-N,TAC851,1,12,ANKARA,5,1,0,110,0.523888888
TAC852-C,TAC852,2,11,ANKARA,3,1.5,0.5,31,1.160416666
TAC852-D,TAC852,1,11,ANKARA,3,1.5,-0.5,127,1.203055555
TAC853-1,TAC853,1,24,ANKARA,13,3.25,-2.25,2671,1.294166666
TAC853-3,TAC853,2,24,ANKARA,13,3.25,-1.25,182,4.482777777
TAC853-B,TAC853,8,24,ANKARA,13,3.25,4.75,64,1.423020833
TAC853-J,TAC853,2,24,ANKARA,13,3.25,-1.25,49,1.013888888
TAC854-1,TAC854,1,16,ANKARA,10,1.666666667,-0.666666667,2016,0.2
TAC854-3,TAC854,1,16,ANKARA,10,1.666666667,-0.666666667,356,0.304166666
TAC854-A,TAC854,1,16,ANKARA,10,1.666666667,-0.666666667,259,0.888055555
TAC854-B,TAC854,3,16,ANKARA,10,1.666666667,1.333333333,36.33333333,1.212037036
TAC854-C,TAC854,1,16,ANKARA,10,1.666666667,-0.666666667,37,0.666388888
TAC854-F,TAC854,3,16,ANKARA,10,1.666666667,1.333333333,47.66666667,1.667962963
TAC855-K,TAC855,2,18,ANKARA,3,1.5,0.5,20,4.360416667
TAC855-L,TAC855,1,18,ANKARA,3,1.5,-0.5,125,0.314166666
TAC856-1,TAC856,1,31,ANKARA,1,1,0,1181,1.927777777
TAC857-D,TAC857,2,18,ANKARA,2,2,0,2,1.269861111
TAC858-1,TAC858,2,16,ANKARA,6,2,0,380,0.122777778
TAC858-2,TAC858,1,16,ANKARA,6,2,-1,348,0.68
TAC858-3,TAC858,3,16,ANKARA,6,2,1,380,0.052407407
